URL,Issue Type,Code,Message,Context,Selector
http://127.0.0.1:8000/internship-website-design-system/dropdowns,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-11-25"" name=""__codelineno-11-25"" href=""http://127.0.0.1:8000/internship-website-design-system/dropdowns/#__codelineno-11-25""></a>",#__codelineno-11-25
http://127.0.0.1:8000/internship-website-design-system/dropdowns,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-11-26"" name=""__codelineno-11-26"" href=""http://127.0.0.1:8000/internship-website-design-system/dropdowns/#__codelineno-11-26""></a>",#__codelineno-11-26
http://127.0.0.1:8000/internship-website-design-system/dropdowns,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-11-27"" name=""__codelineno-11-27"" href=""http://127.0.0.1:8000/internship-website-design-system/dropdowns/#__codelineno-11-27""></a>",#__codelineno-11-27
http://127.0.0.1:8000/internship-website-design-system/dropdowns,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-11-28"" name=""__codelineno-11-28"" href=""http://127.0.0.1:8000/internship-website-design-system/dropdowns/#__codelineno-11-28""></a>",#__codelineno-11-28
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle3.Guideline3_2.3_2_2.H32.2,"This form does not contain a submit button, which creates issues for those who cannot submit the form using the keyboard. Submit buttons are INPUT elements with type attribute ""submit"" or ""image"", or BUTTON elements with type ""submit"" or omitted/invalid.","<form class=""md-search__form"" name=""search"">
      <input type=""text"" class...</form>",html > body > header > nav > div:nth-child(5) > div > form
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputCheckbox.Name,"This checkboxinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""md-nav__toggle md-toggle"" type=""checkbox"" id=""__toc"">",#__toc
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""md-nav__toggle md-toggle"" type=""checkbox"" id=""__toc"">",#__toc
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 2.65:1. Recommendation:  change text colour to #949494.","<div class=""input-vari"">DEFAULT</div>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(1)
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box default"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(2) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box default"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(2) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 2.65:1. Recommendation:  change text colour to #949494.","<div class=""input-vari"">HOVER</div>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(3)
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box hover"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(4) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box hover"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(4) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 2.65:1. Recommendation:  change text colour to #949494.","<div class=""input-vari"">FOCUSED</div>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(5)
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box focused"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(6) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box focused"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(6) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 2.65:1. Recommendation:  change text colour to #949494.","<div class=""input-vari"">ALERT</div>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(7)
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box alert"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(8) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box alert"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(8) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Fail,"This element has insufficient contrast at this conformance level. Expected a contrast ratio of at least 3:1, but text in this element has a contrast ratio of 2.65:1. Recommendation:  change text colour to #949494.","<div class=""input-vari"">SUCCESS</div>",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(9)
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box success"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(10) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box success"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(1) > div:nth-child(2) > div > div:nth-child(10) > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-1"" name=""__codelineno-0-1"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-1""></a>",#__codelineno-0-1
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-2"" name=""__codelineno-0-2"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-2""></a>",#__codelineno-0-2
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-3"" name=""__codelineno-0-3"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-3""></a>",#__codelineno-0-3
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-4"" name=""__codelineno-0-4"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-4""></a>",#__codelineno-0-4
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-5"" name=""__codelineno-0-5"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-5""></a>",#__codelineno-0-5
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-6"" name=""__codelineno-0-6"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-6""></a>",#__codelineno-0-6
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-0-7"" name=""__codelineno-0-7"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-0-7""></a>",#__codelineno-0-7
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-1"" name=""__codelineno-1-1"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-1""></a>",#__codelineno-1-1
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-2"" name=""__codelineno-1-2"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-2""></a>",#__codelineno-1-2
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-3"" name=""__codelineno-1-3"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-3""></a>",#__codelineno-1-3
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-4"" name=""__codelineno-1-4"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-4""></a>",#__codelineno-1-4
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-5"" name=""__codelineno-1-5"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-5""></a>",#__codelineno-1-5
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-6"" name=""__codelineno-1-6"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-6""></a>",#__codelineno-1-6
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-7"" name=""__codelineno-1-7"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-7""></a>",#__codelineno-1-7
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-8"" name=""__codelineno-1-8"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-8""></a>",#__codelineno-1-8
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-9"" name=""__codelineno-1-9"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-9""></a>",#__codelineno-1-9
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-10"" name=""__codelineno-1-10"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-10""></a>",#__codelineno-1-10
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-11"" name=""__codelineno-1-11"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-11""></a>",#__codelineno-1-11
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-12"" name=""__codelineno-1-12"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-12""></a>",#__codelineno-1-12
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-13"" name=""__codelineno-1-13"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-13""></a>",#__codelineno-1-13
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-14"" name=""__codelineno-1-14"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-14""></a>",#__codelineno-1-14
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-15"" name=""__codelineno-1-15"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-15""></a>",#__codelineno-1-15
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-16"" name=""__codelineno-1-16"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-16""></a>",#__codelineno-1-16
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-17"" name=""__codelineno-1-17"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-17""></a>",#__codelineno-1-17
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-18"" name=""__codelineno-1-18"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-18""></a>",#__codelineno-1-18
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-19"" name=""__codelineno-1-19"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-19""></a>",#__codelineno-1-19
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-20"" name=""__codelineno-1-20"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-20""></a>",#__codelineno-1-20
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-21"" name=""__codelineno-1-21"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-21""></a>",#__codelineno-1-21
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-22"" name=""__codelineno-1-22"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-22""></a>",#__codelineno-1-22
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-23"" name=""__codelineno-1-23"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-23""></a>",#__codelineno-1-23
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-24"" name=""__codelineno-1-24"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-24""></a>",#__codelineno-1-24
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-25"" name=""__codelineno-1-25"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-25""></a>",#__codelineno-1-25
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-26"" name=""__codelineno-1-26"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-26""></a>",#__codelineno-1-26
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-27"" name=""__codelineno-1-27"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-27""></a>",#__codelineno-1-27
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-28"" name=""__codelineno-1-28"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-28""></a>",#__codelineno-1-28
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-1-29"" name=""__codelineno-1-29"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-1-29""></a>",#__codelineno-1-29
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.InputText.Name,"This textinput element does not have a name available to an accessibility API. Valid names are: label element, title undefined, aria-label undefined, aria-labelledby undefined.","<input class=""input-box hover"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(2) > div:nth-child(2) > div > div > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle1.Guideline1_3.1_3_1.F68,"This form field should be labelled in some way. Use the label element (either with a ""for"" attribute or wrapped around the form field), or ""title"", ""aria-label"" or ""aria-labelledby"" attributes as appropriate.","<input class=""input-box hover"" type=""text"" placeholder=""Placeholder"">",html > body > div:nth-child(7) > main > div > div:nth-child(3) > article > div > div:nth-child(7) > div:nth-child(2) > div:nth-child(2) > div > div > div > input
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-1"" name=""__codelineno-2-1"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-1""></a>",#__codelineno-2-1
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-2"" name=""__codelineno-2-2"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-2""></a>",#__codelineno-2-2
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-3"" name=""__codelineno-2-3"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-3""></a>",#__codelineno-2-3
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-4"" name=""__codelineno-2-4"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-4""></a>",#__codelineno-2-4
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-5"" name=""__codelineno-2-5"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-5""></a>",#__codelineno-2-5
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-6"" name=""__codelineno-2-6"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-6""></a>",#__codelineno-2-6
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-2-7"" name=""__codelineno-2-7"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-2-7""></a>",#__codelineno-2-7
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-3-1"" name=""__codelineno-3-1"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-3-1""></a>",#__codelineno-3-1
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-3-2"" name=""__codelineno-3-2"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-3-2""></a>",#__codelineno-3-2
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-3-3"" name=""__codelineno-3-3"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-3-3""></a>",#__codelineno-3-3
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-3-4"" name=""__codelineno-3-4"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-3-4""></a>",#__codelineno-3-4
http://127.0.0.1:8000/internship-website-design-system/input-fields,error,WCAG2AA.Principle4.Guideline4_1.4_1_2.H91.A.NoContent,"Anchor element found with a valid href attribute, but no link content has been supplied.","<a id=""__codelineno-3-5"" name=""__codelineno-3-5"" href=""http://127.0.0.1:8000/internship-website-design-system/input-fields/#__codelineno-3-5""></a>",#__codelineno-3-5
